	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
3067	PB.10441.1|HQ_sampleytBMi1Qu|cb6826_c1/f3p0/982:1-982(+)|HQ_sampleytBMi1Qu|cb6826_c1/f3p0/982	6945.ISCW009274-PA	7.099999999999999e-99	365.9		GO:0000003,GO:0000166,GO:0000768,GO:0000910,GO:0001505,GO:0001882,GO:0001883,GO:0003001,GO:0003008,GO:0003674,GO:0003824,GO:0003924,GO:0003956,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0005829,GO:0005886,GO:0005975,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006464,GO:0006471,GO:0006486,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006836,GO:0006897,GO:0006949,GO:0006996,GO:0007010,GO:0007049,GO:0007112,GO:0007154,GO:0007267,GO:0007268,GO:0007269,GO:0007275,GO:0007276,GO:0007283,GO:0007517,GO:0007519,GO:0007520,GO:0007610,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0014706,GO:0014902,GO:0015031,GO:0016020,GO:0016043,GO:0016192,GO:0016197,GO:0016462,GO:0016740,GO:0016757,GO:0016763,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019226,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0019953,GO:0022402,GO:0022414,GO:0023052,GO:0023061,GO:0030029,GO:0030036,GO:0030154,GO:0030534,GO:0032501,GO:0032502,GO:0032504,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032940,GO:0033036,GO:0033206,GO:0034641,GO:0034645,GO:0034655,GO:0035637,GO:0035639,GO:0035914,GO:0036094,GO:0036211,GO:0042221,GO:0042278,GO:0042454,GO:0042692,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044270,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044708,GO:0044710,GO:0044723,GO:0044763,GO:0044765,GO:0044767,GO:0045184,GO:0045471,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046903,GO:0046907,GO:0048149,GO:0048232,GO:0048488,GO:0048489,GO:0048513,GO:0048609,GO:0048610,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050877,GO:0050896,GO:0051146,GO:0051179,GO:0051234,GO:0051301,GO:0051321,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0055037,GO:0055086,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008,GO:0070085,GO:0071702,GO:0071704,GO:0071840,GO:0071944,GO:0072521,GO:0072523,GO:0097159,GO:0097305,GO:0097479,GO:0097480,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901137,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658,GO:1901700	K07941		artNOG[6]	032HX@artNOG,09X1M@biNOG,0V7ZT@meNOG,0XP1U@NOG,12TGY@opiNOG,KOG0071@euNOG	NA|NA|NA	U	ADP-ribosylation factor	Intracellular trafficking and secretion
3068	PB.10450.1|HQ_sampleytBMi1Qu|cb6854_c0/f2p1/1792:1-1792(+)|HQ_sampleytBMi1Qu|cb6854_c0/f2p1/1792	6945.ISCW011875-PA	4.699999999999999e-117	427.2	SULT6B1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K01025		meNOG[21]	0A2DQ@biNOG,0VD9A@meNOG,11H56@NOG,13K5Y@opiNOG,KOG1584@euNOG	NA|NA|NA	S	sulfotransferase family, cytosolic, 6B, member 1	Function Unknown
3069	PB.10451.1|HQ_sampleytBMi1Qu|cb6856_c0/f6p4/1934:1-1934(+)|HQ_sampleytBMi1Qu|cb6856_c0/f6p4/1934	7070.TC001207-PA	8e-94	350.1		GO:0000381,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0008150,GO:0010468,GO:0019219,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043484,GO:0044424,GO:0044464,GO:0048024,GO:0050684,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090	K15686		artNOG[6]	032V7@artNOG,09URA@biNOG,0SPQ7@inNOG,0VAAA@meNOG,0YCYR@NOG,12S29@opiNOG,KOG2113@euNOG	NA|NA|NA	O	KH domain	Post-translational modification, protein turnover, chaperone functions
3070	PB.10453.1|HQ_sampleytBMi1Qu|cb6867_c0/f18p7/1936:1-1936(+)|HQ_sampleytBMi1Qu|cb6867_c0/f18p7/1936	6945.ISCW021542-PA	3.3e-07	62.4			K01049,K01050		euNOG[57]	COG2272@NOG,KOG4389@euNOG	NA|NA|NA	T	ACEtylcholinesterase	Signal Transduction
3071	PB.10454.1|HQ_sampleytBMi1Qu|cb6868_c0/f6p1/1926:1-1926(+)|HQ_sampleytBMi1Qu|cb6868_c0/f6p1/1926	6945.ISCW010981-PA	1.3e-21	110.2					artNOG[6]	03945@artNOG,0A8A4@biNOG,0VJ5X@meNOG,121ET@NOG,13UJ4@opiNOG,KOG4431@euNOG	NA|NA|NA	S	Hypoxia induced protein conserved region	Function Unknown
3072	PB.10460.1|HQ_sampleytBMi1Qu|cb6879_c0/f2p1/1920:1-1920(+)|HQ_sampleytBMi1Qu|cb6879_c0/f2p1/1920	7739.JGI210038	5.999999999999999e-62	244.2	SPRYD7				meNOG[21]	0A2DC@biNOG,0DQ0P@chorNOG,0VD8Z@meNOG,0XNNE@NOG,13NA9@opiNOG,KOG4030@euNOG	NA|NA|NA	S	SPRY domain containing 7	Function Unknown
3073	PB.10462.1|HQ_sampleytBMi1Qu|cb6887_c0/f9p0/1873:1-1873(+)|HQ_sampleytBMi1Qu|cb6887_c0/f9p0/1873	6945.ISCW007349-PA	2.0999999999999995e-147	528.1	CYP303A1	GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0007275,GO:0007423,GO:0008150,GO:0009055,GO:0016020,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048513,GO:0048731,GO:0048856	K14937		artNOG[6]	031Y4@artNOG,09TUB@biNOG,0V59K@meNOG,12SZU@opiNOG,COG2124@NOG,KOG0156@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
3074	PB.10464.1|HQ_sampleytBMi1Qu|cb6896_c0/f7p4/1814:1-1814(+)|HQ_sampleytBMi1Qu|cb6896_c0/f7p4/1814	6945.ISCW016777-PA	9.999999999999997e-104	382.9	RHO1	GO:0000003,GO:0000165,GO:0000902,GO:0000904,GO:0000910,GO:0001654,GO:0001655,GO:0001667,GO:0001700,GO:0001703,GO:0001736,GO:0001737,GO:0001738,GO:0001745,GO:0001763,GO:0002009,GO:0002165,GO:0002376,GO:0002520,GO:0003006,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006582,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006897,GO:0006928,GO:0006935,GO:0006950,GO:0006952,GO:0006955,GO:0006974,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0007154,GO:0007163,GO:0007164,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007173,GO:0007243,GO:0007254,GO:0007275,GO:0007276,GO:0007292,GO:0007297,GO:0007298,GO:0007349,GO:0007368,GO:0007369,GO:0007370,GO:0007374,GO:0007377,GO:0007389,GO:0007391,GO:0007392,GO:0007395,GO:0007399,GO:0007405,GO:0007409,GO:0007411,GO:0007422,GO:0007423,GO:0007424,GO:0007431,GO:0007435,GO:0007442,GO:0007443,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0008037,GO:0008038,GO:0008045,GO:0008104,GO:0008150,GO:0008152,GO:0008283,GO:0008347,GO:0008354,GO:0008360,GO:0008544,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009605,GO:0009611,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009799,GO:0009826,GO:0009855,GO:0009886,GO:0009887,GO:0009888,GO:0009913,GO:0009987,GO:0010004,GO:0010631,GO:0010769,GO:0010975,GO:0016043,GO:0016049,GO:0016055,GO:0016192,GO:0016318,GO:0016331,GO:0016358,GO:0016462,GO:0016476,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0018958,GO:0019439,GO:0019637,GO:0019693,GO:0019748,GO:0019899,GO:0019900,GO:0019953,GO:0022008,GO:0022402,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0022612,GO:0023052,GO:0030011,GO:0030029,GO:0030030,GO:0030036,GO:0030097,GO:0030154,GO:0030182,GO:0030588,GO:0030589,GO:0030707,GO:0030855,GO:0030865,GO:0030866,GO:0031098,GO:0031175,GO:0031344,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0032990,GO:0033036,GO:0033043,GO:0033554,GO:0034641,GO:0034655,GO:0035006,GO:0035026,GO:0035088,GO:0035090,GO:0035099,GO:0035107,GO:0035114,GO:0035120,GO:0035146,GO:0035147,GO:0035148,GO:0035149,GO:0035150,GO:0035151,GO:0035152,GO:0035159,GO:0035162,GO:0035220,GO:0035239,GO:0035272,GO:0035277,GO:0035295,GO:0035298,GO:0035315,GO:0035316,GO:0035317,GO:0035556,GO:0038127,GO:0040007,GO:0040011,GO:0042060,GO:0042063,GO:0042067,GO:0042221,GO:0042278,GO:0042330,GO:0042440,GO:0042454,GO:0042995,GO:0043588,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044710,GO:0044763,GO:0044767,GO:0045087,GO:0045184,GO:0045197,GO:0045199,GO:0045595,GO:0045664,GO:0045995,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046663,GO:0046700,GO:0048468,GO:0048477,GO:0048513,GO:0048534,GO:0048546,GO:0048563,GO:0048565,GO:0048568,GO:0048569,GO:0048589,GO:0048592,GO:0048598,GO:0048609,GO:0048610,GO:0048619,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048749,GO:0048754,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050767,GO:0050770,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051017,GO:0051128,GO:0051179,GO:0051234,GO:0051239,GO:0051301,GO:0051403,GO:0051493,GO:0051674,GO:0051716,GO:0051960,GO:0055086,GO:0055123,GO:0060284,GO:0060429,GO:0060446,GO:0060541,GO:0060560,GO:0060562,GO:0060571,GO:0061138,GO:0061245,GO:0061326,GO:0061333,GO:0061351,GO:0061525,GO:0061564,GO:0061572,GO:0065007,GO:0065008,GO:0070451,GO:0070593,GO:0071704,GO:0071822,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072089,GO:0072521,GO:0072523,GO:0090066,GO:0090130,GO:0090132,GO:0090254,GO:0097485,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901615,GO:1901657,GO:1901658,GO:2000026	K04513		artNOG[6]	035KT@artNOG,09YSS@biNOG,0V9QN@meNOG,12N37@opiNOG,COG1100@NOG,KOG0393@euNOG	NA|NA|NA	S	Ras homolog gene family, member A	Function Unknown
3075	PB.10470.1|HQ_sampleytBMi1Qu|cb6913_c0/f11p2/1672:1-1672(+)|HQ_sampleytBMi1Qu|cb6913_c0/f11p2/1672	45351.NEMVEDRAFT_v1g89632-PA	1.9999999999999998e-125	454.9	ALDH8A1	GO:0001523,GO:0001758,GO:0002138,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006081,GO:0006082,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0010817,GO:0016053,GO:0016101,GO:0016102,GO:0016114,GO:0016491,GO:0016620,GO:0016903,GO:0019752,GO:0032501,GO:0032787,GO:0034754,GO:0042445,GO:0042573,GO:0042574,GO:0042592,GO:0042904,GO:0042905,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044711,GO:0046394,GO:0048871,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:0072330,GO:1901576			meNOG[21]	0VEPP@meNOG,13MY3@opiNOG,COG1012@NOG,KOG2450@euNOG	NA|NA|NA	C	aldehyde dehydrogenase 8 family, member A1	Energy production and conversion
3076	PB.10472.1|HQ_sampleytBMi1Qu|cb691_c0/f2p0/3241:1-3241(+)|HQ_sampleytBMi1Qu|cb691_c0/f2p0/3241	7159.AAEL006374-PA	3.1e-39	169.5					artNOG[6]	03656@artNOG,0A0A4@biNOG,0SSZ0@inNOG,0VB63@meNOG,13H6Q@opiNOG,COG1357@NOG,KOG1665@euNOG	NA|NA|NA	S	BTB POZ domain-containing protein	Function Unknown
3077	PB.10484.1|HQ_sampleytBMi1Qu|cb6958_c1/f3p0/1778:1-1778(+)|HQ_sampleytBMi1Qu|cb6958_c1/f3p0/1778	6945.ISCW018647-PA	3.299999999999999e-251	872.8			K09531		artNOG[6]	033WC@artNOG,0A2VB@biNOG,0VDQW@meNOG,139NQ@opiNOG,COG0484@NOG,KOG0718@euNOG	NA|NA|NA	O	dnaJ homolog subfamily C member	Post-translational modification, protein turnover, chaperone functions
3078	PB.10490.1|HQ_sampleytBMi1Qu|cb6969_c0/f4p1/1882:1-1882(+)|HQ_sampleytBMi1Qu|cb6969_c0/f4p1/1882	6945.ISCW014484-PA	8.099999999999997e-104	383.3		GO:0000003,GO:0001654,GO:0001667,GO:0001700,GO:0001736,GO:0001738,GO:0001745,GO:0001751,GO:0001752,GO:0001754,GO:0002009,GO:0002376,GO:0003006,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006928,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007163,GO:0007164,GO:0007165,GO:0007264,GO:0007265,GO:0007275,GO:0007276,GO:0007292,GO:0007297,GO:0007298,GO:0007391,GO:0007399,GO:0007423,GO:0007464,GO:0008150,GO:0008152,GO:0008593,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009653,GO:0009790,GO:0009792,GO:0009887,GO:0009888,GO:0009966,GO:0009968,GO:0009987,GO:0010627,GO:0010631,GO:0010646,GO:0010648,GO:0010741,GO:0016020,GO:0016331,GO:0016462,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0019904,GO:0019953,GO:0022008,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0023051,GO:0023052,GO:0023057,GO:0030154,GO:0030165,GO:0030182,GO:0030707,GO:0032501,GO:0032502,GO:0032504,GO:0032872,GO:0032873,GO:0034641,GO:0034655,GO:0035556,GO:0040011,GO:0042067,GO:0042278,GO:0042454,GO:0042706,GO:0043408,GO:0043409,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044710,GO:0044763,GO:0044767,GO:0045087,GO:0045165,GO:0046039,GO:0046128,GO:0046130,GO:0046328,GO:0046329,GO:0046434,GO:0046483,GO:0046530,GO:0046552,GO:0046700,GO:0048056,GO:0048468,GO:0048477,GO:0048513,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048592,GO:0048598,GO:0048609,GO:0048610,GO:0048663,GO:0048699,GO:0048729,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0051179,GO:0051674,GO:0051716,GO:0055086,GO:0060429,GO:0065007,GO:0070302,GO:0070303,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:0080134,GO:0080135,GO:0090130,GO:0090132,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K07834		artNOG[6]	0341N@artNOG,09TNB@biNOG,0V4MC@meNOG,12UAZ@opiNOG,COG1100@NOG,KOG0395@euNOG	NA|NA|NA	S	Ras-related protein	Function Unknown
3079	PB.10491.1|HQ_sampleytBMi1Qu|cb6970_c0/f2p0/317:1-317(+)|HQ_sampleytBMi1Qu|cb6970_c0/f2p0/317	227377.CBU_0740	4.9e-33	145.6	LON	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004175,GO:0004176,GO:0004252,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006508,GO:0006515,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009056,GO:0009057,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009266,GO:0009295,GO:0009408,GO:0009628,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017171,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0030163,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034655,GO:0035639,GO:0036094,GO:0042278,GO:0042454,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044710,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0050896,GO:0051603,GO:0055086,GO:0070011,GO:0071704,GO:0072521,GO:0072523,GO:0097159,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K01338		bactNOG[38]	05C6P@bactNOG,0QI60@gproNOG,16PRM@proNOG,COG0466@NOG	NA|NA|NA	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner	Post-translational modification, protein turnover, chaperone functions
3080	PB.10493.1|HQ_sampleytBMi1Qu|cb6974_c0/f2p0/1870:1-1870(+)|HQ_sampleytBMi1Qu|cb6974_c0/f2p0/1870	6945.ISCW002513-PA	4e-50	204.9					meNOG[21]	0AI37@biNOG,0VW10@meNOG,0YERS@NOG,13KJ7@opiNOG,KOG3591@euNOG	NA|NA|NA	O	Hsp20/alpha crystallin family	Post-translational modification, protein turnover, chaperone functions
3081	PB.10497.1|HQ_sampleytBMi1Qu|cb6986_c0/f5p0/1100:1-1100(+)|HQ_sampleytBMi1Qu|cb6986_c0/f5p0/1100	6945.ISCW005664-PA	1.1999999999999996e-75	288.9					artNOG[6]	032M8@artNOG,09TVG@biNOG,0V4UQ@meNOG,11H56@NOG,12P7D@opiNOG,KOG1584@euNOG	NA|NA|NA	S	Sulfotransferase	Function Unknown
3082	PB.10500.1|HQ_sampleytBMi1Qu|cb6990_c0/f28p8/1901:1-1901(+)|HQ_sampleytBMi1Qu|cb6990_c0/f28p8/1901	6945.ISCW015500-PA	8.900000000000001e-58	230.3					artNOG[6]	039MC@artNOG,0AC4V@biNOG,0J6U4@euNOG,0VP8Q@meNOG,0ZQ13@NOG,14EDJ@opiNOG	NA|NA|NA	S	Trypsin Inhibitor like cysteine rich domain	Function Unknown
3083	PB.10500.2|HQ_sampleytBMi1Qu|cb6990_c0/f28p8/1901:9-836(+)|HQ_sampleytBMi1Qu|cb6990_c1/f19p1/828	6945.ISCW015500-PA	1.3e-16	92.4					artNOG[6]	039MC@artNOG,0AC4V@biNOG,0J6U4@euNOG,0VP8Q@meNOG,0ZQ13@NOG,14EDJ@opiNOG	NA|NA|NA	S	Trypsin Inhibitor like cysteine rich domain	Function Unknown
3084	PB.10507.1|HQ_sampleytBMi1Qu|cb6996_c2/f2p1/1678:1-1678(+)|HQ_sampleytBMi1Qu|cb6996_c2/f2p1/1678	6945.ISCW022356-PA	5.199999999999999e-81	307.4	CBP1	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	K16296		euNOG[57]	COG2939@NOG,KOG1282@euNOG	NA|NA|NA	O	Carboxypeptidase	Post-translational modification, protein turnover, chaperone functions
3085	PB.10508.1|HQ_sampleytBMi1Qu|cb6997_c0/f5p0/1843:1-1843(+)|HQ_sampleytBMi1Qu|cb6997_c0/f5p0/1843	7460.GB18057-PA	1.3999999999999997e-167	595.1		GO:0000090,GO:0000151,GO:0000152,GO:0000278,GO:0000279,GO:0000280,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005680,GO:0006464,GO:0006996,GO:0007049,GO:0007067,GO:0007088,GO:0007275,GO:0007346,GO:0007399,GO:0008150,GO:0008152,GO:0009987,GO:0010564,GO:0010638,GO:0016043,GO:0016567,GO:0016874,GO:0016879,GO:0016881,GO:0019538,GO:0019787,GO:0022008,GO:0022402,GO:0022403,GO:0030071,GO:0030154,GO:0031461,GO:0032446,GO:0032501,GO:0032502,GO:0032991,GO:0033043,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0045787,GO:0045840,GO:0045842,GO:0048285,GO:0048518,GO:0048522,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051322,GO:0051726,GO:0051783,GO:0051785,GO:0065007,GO:0070647,GO:0071704,GO:0071840,GO:0090068,GO:0090302,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101	K03353		artNOG[6]	0366S@artNOG,09XC2@biNOG,0S4F9@hymNOG,0ST7U@inNOG,0V8AD@meNOG,0XNY1@NOG,12NS0@opiNOG,KOG1173@euNOG	NA|NA|NA	D	cell division cycle protein 16 homolog	Cell cycle control and mitosis
3086	PB.10509.1|HQ_sampleytBMi1Qu|cb6999_c0/f3p1/1607:1-1607(+)|HQ_sampleytBMi1Qu|cb6999_c0/f3p1/1607	7739.JGI120281	1.7999999999999997e-67	262.3					meNOG[21]	0A8D1@biNOG,0DTFS@chorNOG,0J0YB@euNOG,0VJ8V@meNOG,0ZX34@NOG,13QNR@opiNOG	NA|NA|NA			
3087	PB.10515.1|HQ_sampleytBMi1Qu|cb7018_c0/f2p0/1899:1-1899(+)|HQ_sampleytBMi1Qu|cb7018_c0/f2p0/1899	744979.R2A130_2550	3.9e-13	82.0					NOG[107]	0Y71Z@NOG	NA|NA|NA			
3088	PB.10517.1|HQ_sampleytBMi1Qu|cb7028_c0/f2p0/1953:1-1953(+)|HQ_sampleytBMi1Qu|cb7028_c0/f2p0/1953	162425.CADANIAP00000701	1e-69	270.0	FG10451.1	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006082,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016491,GO:0016705,GO:0016709,GO:0018664,GO:0018874,GO:0019439,GO:0019752,GO:0032787,GO:0034641,GO:0042537,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0043605,GO:0043639,GO:0044237,GO:0044248,GO:0044270,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044712,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:1901360,GO:1901361,GO:1901575	K07824		fuNOG[21]	03JUZ@ascNOG,0MA9C@euroNOG,0MM24@eurotNOG,0PH46@fuNOG,13I20@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	benzoate 4-monooxygenase	Secondary Structure
