	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
2505	PB.7383.1|HQ_samplekLafXsSM|cb9797_c12/f31p0/540:1-540(+)|HQ_samplekLafXsSM|cb9797_c12/f31p0/540	6945.ISCW017347-PA	7.399999999999999e-82	308.5	RPL21	GO:0000022,GO:0000226,GO:0000278,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007098,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022402,GO:0022625,GO:0022626,GO:0030529,GO:0031023,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0051231,GO:0051297,GO:0051298,GO:0071704,GO:0071822,GO:0071840,GO:1901576	K02889		artNOG[6]	036Q7@artNOG,0A0GD@biNOG,0VBCK@meNOG,13IVK@opiNOG,COG2139@NOG,KOG1732@euNOG	NA|NA|NA	J	ribosomal protein L21	Translation
2506	PB.7384.1|HQ_samplekLafXsSM|cb9798_c0/f3p1/617:1-617(+)|HQ_samplekLafXsSM|cb9798_c0/f3p1/617	7757.ENSPMAP00000001865	1.1999999999999998e-27	128.6	TSR2		K14800		meNOG[21]	0A0A0@biNOG,0DQ55@chorNOG,0V6CY@meNOG,123VE@NOG,13UAM@opiNOG,1CZ4G@veNOG,KOG4032@euNOG	NA|NA|NA	S	TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)	Function Unknown
2507	PB.7400.1|HQ_samplekLafXsSM|cb9825_c0/f10p0/597:1-597(+)|HQ_samplekLafXsSM|cb9825_c0/f10p0/597	6945.ISCW013692-PA	1.3999999999999998e-44	184.9	VHA13	GO:0000221,GO:0001700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0007275,GO:0008150,GO:0009790,GO:0009792,GO:0009987,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016020,GO:0016469,GO:0016471,GO:0031090,GO:0032501,GO:0032502,GO:0032991,GO:0033176,GO:0033178,GO:0033180,GO:0033181,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0048856,GO:0051179,GO:0051234,GO:0055085,GO:0071944	K02152		artNOG[6]	037GR@artNOG,0A7GC@biNOG,0VIB4@meNOG,11XX0@NOG,13SH1@opiNOG,KOG1772@euNOG	NA|NA|NA	C	Vacuolar ATP synthase subunit	Energy production and conversion
2508	PB.7401.1|HQ_samplekLafXsSM|cb9826_c3/f16p0/596:1-596(+)|HQ_samplekLafXsSM|cb9826_c3/f16p0/596	6945.ISCW019526-PA	8.8e-52	208.8	COX5B	GO:0003674,GO:0003824,GO:0004129,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005751,GO:0005811,GO:0006091,GO:0006119,GO:0006123,GO:0006793,GO:0006796,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009987,GO:0015002,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015980,GO:0015992,GO:0016020,GO:0016310,GO:0016491,GO:0016675,GO:0016676,GO:0019866,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0022900,GO:0022904,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0034220,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0045277,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0070469	K02265		artNOG[6]	038H4@artNOG,0A6JK@biNOG,0VKN5@meNOG,11XEM@NOG,13WC4@opiNOG,KOG3352@euNOG	NA|NA|NA	C	cytochrome C oxidase	Energy production and conversion
2509	PB.7404.1|HQ_samplekLafXsSM|cb9829_c0/f2p0/602:1-602(+)|HQ_samplekLafXsSM|cb9829_c0/f2p0/602	7425.NV16023-PA	3.4999999999999996e-64	250.0					artNOG[6]	036W0@artNOG,0A2C3@biNOG,0S66S@hymNOG,0STT8@inNOG,0VD83@meNOG,11G0G@NOG,13RZH@opiNOG,KOG3356@euNOG	NA|NA|NA	S	OST3 / OST6 family	Function Unknown
2510	PB.7413.1|HQ_samplekLafXsSM|cb9852_c0/f2p0/584:1-584(+)|HQ_samplekLafXsSM|cb9852_c0/f2p0/584	6945.ISCW010274-PA	3.2999999999999997e-32	143.7	TIM8	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005744,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009987,GO:0015031,GO:0015399,GO:0015405,GO:0015450,GO:0016020,GO:0016043,GO:0016482,GO:0019866,GO:0022804,GO:0022857,GO:0022884,GO:0022891,GO:0022892,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0070585,GO:0070727,GO:0071702,GO:0071840,GO:0072594,GO:0072655	K17780		artNOG[6]	0384T@artNOG,0A8D5@biNOG,0VJ91@meNOG,126D5@NOG,13WMX@opiNOG,KOG3489@euNOG	NA|NA|NA	U	mitochondrial import inner membrane translocase subunit Tim8	Intracellular trafficking and secretion
2511	PB.7414.1|HQ_samplekLafXsSM|cb9853_c0/f4p0/567:1-567(+)|HQ_samplekLafXsSM|cb9853_c0/f4p0/567	7091.BGIBMGA003070-TA	1.2e-34	151.8			K17781		artNOG[6]	0387V@artNOG,0A8AW@biNOG,0SV4R@inNOG,0TGZR@lepNOG,0VJ6F@meNOG,124YI@NOG,13W5H@opiNOG,KOG1733@euNOG	NA|NA|NA	U	Tim10/DDP family zinc finger	Intracellular trafficking and secretion
2512	PB.7415.1|HQ_samplekLafXsSM|cb9856_c0/f2p1/559:1-559(+)|HQ_samplekLafXsSM|cb9856_c0/f2p1/559	6945.ISCW006907-PA	1.3e-49	201.4					artNOG[6]	038W9@artNOG,0AQ3B@biNOG,0W2G7@meNOG,0Y5R6@NOG,13WT4@opiNOG,KOG4695@euNOG	NA|NA|NA	S	Inherit from KOG: coiled-coil-helix-coiled-coil-helix domain containing 1	Function Unknown
2513	PB.7416.1|HQ_samplekLafXsSM|cb9861_c0/f8p0/558:1-558(+)|HQ_samplekLafXsSM|cb9861_c0/f8p0/558	6945.ISCW018306-PA	3.0999999999999996e-35	153.7		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005747,GO:0006091,GO:0008150,GO:0008152,GO:0009987,GO:0015980,GO:0016020,GO:0019866,GO:0022900,GO:0022904,GO:0030964,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044710,GO:0045271,GO:0045333,GO:0055114,GO:0070469	K11351		artNOG[6]	038F6@artNOG,0A6S4@biNOG,0VKIM@meNOG,120A5@NOG,13VFR@opiNOG,KOG4808@euNOG	NA|NA|NA	C	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I)	Energy production and conversion
2514	PB.7418.1|HQ_samplekLafXsSM|cb9865_c0/f9p0/554:1-554(+)|HQ_samplekLafXsSM|cb9865_c0/f9p0/554	12957.ACEP_00006554-PA	2.3999999999999997e-51	207.2		GO:0000118,GO:0000122,GO:0000228,GO:0000375,GO:0000377,GO:0000398,GO:0000785,GO:0000790,GO:0000988,GO:0000989,GO:0003674,GO:0003712,GO:0003714,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005681,GO:0005694,GO:0006139,GO:0006342,GO:0006355,GO:0006357,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008134,GO:0008150,GO:0008152,GO:0008380,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016458,GO:0016580,GO:0019219,GO:0019222,GO:0030529,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0034641,GO:0040029,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044699,GO:0044763,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0070013,GO:0070822,GO:0071011,GO:0071013,GO:0071704,GO:0080090,GO:0090304,GO:1901360,GO:2000112,GO:2000113,GO:2001141	K14324		artNOG[6]	036Z7@artNOG,09XD3@biNOG,0S3AN@hymNOG,0STYB@inNOG,0V8B3@meNOG,11FBB@NOG,13R5A@opiNOG,KOG3391@euNOG	NA|NA|NA	K	Sin3 associated polypeptide p18 (SAP18)	Transcription
2515	PB.7424.1|HQ_samplekLafXsSM|cb9881_c0/f8p1/547:1-547(+)|HQ_samplekLafXsSM|cb9881_c0/f8p1/547	6945.ISCW010998-PA	3.3e-45	186.8	MRPS33	GO:0000313,GO:0000314,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005763,GO:0005840,GO:0006412,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0030529,GO:0031974,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:1901576	K17411		artNOG[6]	0386M@artNOG,0A88M@biNOG,0VJ4Z@meNOG,11X83@NOG,13URV@opiNOG,KOG4104@euNOG	NA|NA|NA	J	Ribosomal protein S33	Translation
2516	PB.7427.1|HQ_samplekLafXsSM|cb9883_c1/f2p1/437:1-437(+)|HQ_samplekLafXsSM|cb9883_c1/f2p1/437	6945.ISCW010752-PA	1.2e-58	231.1	RPS20	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901576	K02969		artNOG[6]	037ES@artNOG,0A7RN@biNOG,0VIES@meNOG,13SUF@opiNOG,COG0051@NOG,KOG0900@euNOG	NA|NA|NA	J	Ribosomal protein S20	Translation
2517	PB.7440.1|HQ_samplekLafXsSM|cb9904_c0/f2p0/524:1-524(+)|HQ_samplekLafXsSM|cb9904_c0/f2p0/524	8364.ENSXETP00000056618	3.0999999999999997e-29	133.7	POMP	GO:0000022,GO:0000226,GO:0000278,GO:0000502,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006461,GO:0006508,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0008150,GO:0008152,GO:0008283,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010604,GO:0016043,GO:0019222,GO:0019538,GO:0022402,GO:0022607,GO:0030162,GO:0031323,GO:0031325,GO:0031329,GO:0031331,GO:0032268,GO:0032270,GO:0032434,GO:0032436,GO:0032991,GO:0034622,GO:0042176,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043248,GO:0043623,GO:0043933,GO:0044085,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0045732,GO:0045862,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051231,GO:0051246,GO:0051247,GO:0060255,GO:0061136,GO:0065003,GO:0065007,GO:0070271,GO:0071704,GO:0071822,GO:0071840,GO:0080090,GO:1901800	K11599		meNOG[21]	0A6X3@biNOG,0DTVR@chorNOG,0VHRC@meNOG,0XUI5@NOG,13QDU@opiNOG,1D37T@veNOG,KOG3061@euNOG	NA|NA|NA	O	Proteasome maturation protein	Post-translational modification, protein turnover, chaperone functions
2518	PB.7442.1|HQ_samplekLafXsSM|cb9908_c0/f2p0/529:1-529(+)|HQ_samplekLafXsSM|cb9908_c0/f2p0/529	6945.ISCW007686-PA	1.1e-48	198.4		GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005747,GO:0006091,GO:0006119,GO:0006120,GO:0006793,GO:0006796,GO:0008137,GO:0008150,GO:0008152,GO:0009987,GO:0015980,GO:0016020,GO:0016310,GO:0016491,GO:0016651,GO:0016655,GO:0019866,GO:0022900,GO:0022904,GO:0030964,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0042773,GO:0042775,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044710,GO:0045271,GO:0045333,GO:0050136,GO:0055114,GO:0070469	K03950		artNOG[6]	037S6@artNOG,0A72A@biNOG,0VHR5@meNOG,11S2F@NOG,13R27@opiNOG,KOG3426@euNOG	NA|NA|NA	C	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	Energy production and conversion
2519	PB.7443.1|HQ_samplekLafXsSM|cb9909_c0/f3p0/515:1-515(+)|HQ_samplekLafXsSM|cb9909_c0/f3p0/515	34740.HMEL014359-PA	9.9e-28	128.6			K07253		artNOG[6]	03836@artNOG,0A7QB@biNOG,0SV5A@inNOG,0VIIU@meNOG,122MF@NOG,13STW@opiNOG,KOG1759@euNOG	NA|NA|NA	V	Inherit from artNOG: Macrophage migration inhibitory factor (MIF)	Defense mechanisms
2520	PB.7445.1|HQ_samplekLafXsSM|cb990_c0/f2p1/3479:29-3476(-)|HQ_samplekLafXsSM|cb3267_c91488/f3p8/3480	6945.ISCW023688-PA	0.0	1378.2	ARM	GO:0000003,GO:0000122,GO:0000902,GO:0000988,GO:0000989,GO:0001654,GO:0001700,GO:0001703,GO:0001708,GO:0001709,GO:0001745,GO:0001763,GO:0002009,GO:0002164,GO:0002165,GO:0002168,GO:0003002,GO:0003006,GO:0003007,GO:0003136,GO:0003306,GO:0003674,GO:0003712,GO:0003713,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005737,GO:0005829,GO:0005886,GO:0005911,GO:0005912,GO:0005913,GO:0005914,GO:0005915,GO:0005916,GO:0006355,GO:0006357,GO:0006996,GO:0007010,GO:0007016,GO:0007043,GO:0007154,GO:0007155,GO:0007162,GO:0007163,GO:0007165,GO:0007166,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007293,GO:0007369,GO:0007370,GO:0007389,GO:0007391,GO:0007399,GO:0007400,GO:0007423,GO:0007424,GO:0007444,GO:0007472,GO:0007476,GO:0007507,GO:0007552,GO:0007560,GO:0007591,GO:0008092,GO:0008104,GO:0008134,GO:0008150,GO:0008219,GO:0008360,GO:0008363,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009898,GO:0009987,GO:0009994,GO:0009996,GO:0009997,GO:0010004,GO:0010453,GO:0010454,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010623,GO:0010628,GO:0010629,GO:0010646,GO:0010648,GO:0012501,GO:0014016,GO:0014017,GO:0014019,GO:0014704,GO:0016020,GO:0016043,GO:0016055,GO:0016265,GO:0016323,GO:0016324,GO:0016327,GO:0016331,GO:0016337,GO:0016342,GO:0019219,GO:0019222,GO:0019827,GO:0019897,GO:0019898,GO:0019899,GO:0019900,GO:0019901,GO:0019953,GO:0022008,GO:0022407,GO:0022408,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0022610,GO:0023051,GO:0023052,GO:0023057,GO:0030016,GO:0030017,GO:0030018,GO:0030054,GO:0030057,GO:0030154,GO:0030155,GO:0030182,GO:0030424,GO:0030707,GO:0030720,GO:0030877,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031674,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032504,GO:0032507,GO:0032989,GO:0032991,GO:0033036,GO:0034329,GO:0034330,GO:0034332,GO:0034333,GO:0034613,GO:0035017,GO:0035019,GO:0035107,GO:0035114,GO:0035120,GO:0035146,GO:0035147,GO:0035153,GO:0035220,GO:0035239,GO:0035293,GO:0035295,GO:0040003,GO:0040007,GO:0042303,GO:0042335,GO:0042337,GO:0042659,GO:0042686,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043292,GO:0043296,GO:0043297,GO:0044085,GO:0044291,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044459,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045177,GO:0045185,GO:0045186,GO:0045216,GO:0045294,GO:0045296,GO:0045595,GO:0045596,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046530,GO:0046666,GO:0046667,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048526,GO:0048563,GO:0048569,GO:0048589,GO:0048592,GO:0048598,GO:0048599,GO:0048609,GO:0048610,GO:0048645,GO:0048646,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048749,GO:0048754,GO:0048856,GO:0048863,GO:0048864,GO:0048865,GO:0048867,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050839,GO:0050896,GO:0051093,GO:0051128,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051235,GO:0051239,GO:0051252,GO:0051253,GO:0051254,GO:0051641,GO:0051651,GO:0051674,GO:0051716,GO:0051890,GO:0060070,GO:0060232,GO:0060255,GO:0060429,GO:0060446,GO:0060541,GO:0060560,GO:0060562,GO:0060914,GO:0061138,GO:0061311,GO:0061316,GO:0065007,GO:0065008,GO:0070013,GO:0070161,GO:0070727,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0080090,GO:0090381,GO:0097458,GO:1901320,GO:2000026,GO:2000043,GO:2000044,GO:2000112,GO:2000113,GO:2000736,GO:2001141	K02105		artNOG[6]	0331X@artNOG,09TXQ@biNOG,0V4WS@meNOG,12RMY@opiNOG,COG0035@NOG,KOG4203@euNOG	NA|NA|NA	T, Z	Armadillo segment polarity	Signal Transduction; Cytoskeleton
2521	PB.7447.1|HQ_samplekLafXsSM|cb9913_c0/f41p0/509:1-509(+)|HQ_samplekLafXsSM|cb9913_c0/f41p0/509	7739.JGI114927	1.0999999999999998e-71	274.6	RPS18	GO:0000003,GO:0000022,GO:0000226,GO:0000228,GO:0000278,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005730,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006413,GO:0006417,GO:0006810,GO:0006897,GO:0006898,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0015935,GO:0016043,GO:0016192,GO:0019222,GO:0019538,GO:0022402,GO:0022613,GO:0022626,GO:0022627,GO:0030529,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032268,GO:0032991,GO:0034645,GO:0042254,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0050789,GO:0050794,GO:0051179,GO:0051231,GO:0051234,GO:0051246,GO:0051726,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071822,GO:0071840,GO:0080090,GO:1901576,GO:2000112	K02964		meNOG[21]	09TWZ@biNOG,0DF7E@chorNOG,0V4W2@meNOG,13Q01@opiNOG,COG0099@NOG,KOG3311@euNOG	NA|NA|NA	J	Ribosomal protein S18	Translation
2522	PB.7448.1|HQ_samplekLafXsSM|cb9913_c3/f2p2/4684:1-4684(+)|HQ_samplekLafXsSM|cb9913_c3/f2p2/4684	6945.ISCW018383-PA	2.8999999999999992e-86	326.2					opiNOG[43]	12PCV@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
2523	PB.7454.1|HQ_samplekLafXsSM|cb9931_c0/f3p1/494:1-494(+)|HQ_samplekLafXsSM|cb9931_c0/f3p1/494	7091.BGIBMGA002455-TA	2.8e-11	73.9			K03958		artNOG[6]	038WI@artNOG,0A8QU@biNOG,0J0BK@euNOG,0SVQ6@inNOG,0TH94@lepNOG,0VJMG@meNOG,128HF@NOG,13U9N@opiNOG	NA|NA|NA	C	Inherit from biNOG: NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 2, 8kDa	Energy production and conversion
2524	PB.7461.1|HQ_samplekLafXsSM|cb9945_c0/f10p0/476:1-476(+)|HQ_samplekLafXsSM|cb9945_c0/f10p0/476	6945.ISCW001811-PA	1.1e-60	238.0	RPS17	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006414,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030529,GO:0032991,GO:0034622,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901576	K02962		artNOG[6]	036XG@artNOG,0A6S9@biNOG,0VHK6@meNOG,13RB3@opiNOG,COG1383@NOG,KOG0187@euNOG	NA|NA|NA	J	Ribosomal protein S17	Translation
2525	PB.7462.1|HQ_samplekLafXsSM|cb9947_c0/f2p0/460:1-460(+)|HQ_samplekLafXsSM|cb9947_c0/f2p0/460	6945.ISCW009409-PA	6.799999999999999e-36	155.6		GO:0000323,GO:0001101,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005768,GO:0005770,GO:0005773,GO:0008104,GO:0008150,GO:0008361,GO:0009719,GO:0009966,GO:0009967,GO:0009987,GO:0010008,GO:0010033,GO:0010243,GO:0010646,GO:0010647,GO:0016020,GO:0016043,GO:0023051,GO:0023056,GO:0031090,GO:0031902,GO:0032006,GO:0032008,GO:0032535,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042221,GO:0043200,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0045121,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051641,GO:0051716,GO:0061462,GO:0065007,GO:0065008,GO:0070727,GO:0070887,GO:0071229,GO:0071230,GO:0071310,GO:0071417,GO:0071495,GO:0071840,GO:0071986,GO:0072665,GO:0090066,GO:1901698,GO:1901699,GO:1901700,GO:1901701			artNOG[6]	03902@artNOG,0A8PD@biNOG,0IZEZ@euNOG,0VJK1@meNOG,12495@NOG,13T4N@opiNOG	NA|NA|NA	T	Regulator of the TOR pathway, a signaling cascade that promotes cell growth in response to growth factors, energy levels, and amino acids. As part of the Ragulator complex, may activate the TOR signaling cascade in response to amino acids	Signal Transduction
2526	PB.7469.1|HQ_samplekLafXsSM|cb9957_c0/f9p3/461:1-461(+)|HQ_samplekLafXsSM|cb9957_c0/f9p3/461	6945.ISCW010723-PA	2.5000000000000002e-30	137.1	RPLP2	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006414,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0030529,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901576	K02943		artNOG[6]	038UY@artNOG,0A9MS@biNOG,0VMI8@meNOG,13WA7@opiNOG,COG2058@NOG,KOG3449@euNOG	NA|NA|NA	J	ribosomal protein	Translation
